OBJECTID;Anlage;Baumnummer;Gattung_Dt;Gattung_Lat;Pflanzdatum;X;Y;Lon;Lat
3200;Stadtpark Rapoldi;33;Sandbirke;Betula pendula;;81256,4800000004;236773,310000001;11,4067120990001;47,264804584
3201;Stadtpark Rapoldi;34;Sandbirke;Betula pendula;;81259,0599999996;236777,550000001;11,406746953;47,2648423960001
3202;Stadtpark Rapoldi;35;Gemeine Esche;Fraxinus excelsior;;81262,5099999998;236788,43;11,4067945050001;47,264939815
3203;Stadtpark Rapoldi;36;Gemeine Esche;Fraxinus excelsior;;81254,6299999999;236793,32;11,4066912870001;47,2649847650001
3204;Traklpark;36;Weymouthskiefer;Pinus strobus;;81351,4850000003;238552,686000001;11,4082904050001;47,2807949680001
3205;Volksschule Saggen-Siebererschule;6;Mirabelle;Prunus domestica syriaca;;80953,7060000002;237650,99;11,4028706610001;47,272734976
3206;Volksschule Saggen-Siebererschule;8;Wildbirne;Pyrus communis;;80949,6030000001;237668,904999999;11,4028196850001;47,2728965920001
3207;Volksschule Saggen-Siebererschule;10;Vielblütiger Zierapfel;Malus floribunda;;80957,6109999996;237680,994999999;11,402927682;47,2730043340001
3208;Volksschule Saggen-Siebererschule;12;Wildbirne;Pyrus communis;;80963,9989999998;237701,973999999;11,403015881;47,2731922150001
3209;Volksschule Saggen-Siebererschule;13;Spitzahorn;Acer platanoides;;80954,7259999998;237700,693;11,4028931220001;47,273181836
3210;Sieberer - Spiel- und Sportanlage;5;Roßkastanie;Aesculus hippocastanum;;80989,0800000001;237705,359999999;11,4033478970001;47,27321958
3211;Sieberer - Spiel- und Sportanlage;6;Roßkastanie;Aesculus hippocastanum;;80996;237704,34;11,4034391490001;47,2732095550001
3212;Sieberer - Spiel- und Sportanlage;7;Roßkastanie;Aesculus hippocastanum;;81002,9900000002;237703,050000001;11,4035312770001;47,2731970940001
3213;Sieberer - Spiel- und Sportanlage;8;Walnuß;Juglans regia;;81030,0369999995;237738,801999999;11,4038951260001;47,2735152860001
3214;Sillufer;64;Schwarzpappel;Populus nigra;;81132,5199999996;235662,6;11,404873389;47,254831106
3215;Sillufer;65;Platane;Platanus acerifolia;;81134,9800000004;235641,380000001;11,4049020420001;47,254639969
3216;Sillufer;66;Schwarzpappel;Populus nigra;;81135,04;235631,1;11,4049009750001;47,254547512
3217;Sillufer;39;Platane;Platanus acerifolia;;81057,5999999996;235916,66;11,4039297210001;47,2571251310001
3218;Stadtpark Rapoldi;276;Kirschpflaume;Prunus cerasifera;;81194,7999999998;237075,630000001;11,4059520110001;47,2675309950001
3219;Stadtpark Rapoldi;273;Kirschpflaume;Prunus cerasifera;;81192,04;237072,029999999;11,4059148940001;47,2674989610001
3220;Stadtpark Rapoldi;277;Kirschpflaume;Prunus cerasifera;;81195,3200000003;237077,1;11,4059591480001;47,267544151
3221;Stadtpark Rapoldi;272;Blumenhartriegel;Cornus kousa;;81190,5700000003;237068,68;11,4058948650001;47,2674690150001
3222;Stadtpark Rapoldi;274;Kirschpflaume;Prunus cerasifera;;81193,4800000004;237073;11,4059340950001;47,2675075060001
3223;Stadtpark Rapoldi;278;Roßkastanie;Aesculus hippocastanum;;81191,8799999999;237083,789999999;11,4059149110001;47,2676047400001
3224;Stadtpark Rapoldi;280;Winterlinde;Tilia cordata;;81185,1799999997;237080,869999999;11,4058258620001;47,2675793060001
3225;Stadtpark Rapoldi;279;Roßkastanie;Aesculus hippocastanum;;81185,7599999998;237079,9;11,4058333490001;47,2675705110001
3226;Stadtpark Rapoldi;283;Sommerlinde;Tilia platyphyllos;;81199,5099999998;237078,890000001;11,4060148300001;47,2675597320001
3227;Stadtpark Rapoldi;284;Roßkastanie;Aesculus hippocastanum;;81184,96;237067,9;11,4058206050001;47,267462692
3228;Stadtpark Rapoldi;285;Roßkastanie;Aesculus hippocastanum;;81183;237063,640000001;11,405793938;47,2674246230001
3229;Trientlgasse;2;Stadtulme;Ulmus 'Regal';06.11.2008;83596,0706000002;237193,2729;11,4376991290001;47,2682883680001
3230;Trientlgasse;3;Stadtulme;Ulmus 'Regal';06.11.2008;83572,4682;237210,946900001;11,4373905910001;47,2684503090001
3231;Trientlgasse;4;Stadtulme;Ulmus 'Regal';06.11.2008;83544,3369000005;237232,0165;11,4370228490001;47,2686433600001
3232;Trientlgasse;6;Stadtulme;Ulmus 'Regal';06.11.2008;83513,2130000005;237255,502;11,4366160160001;47,268858515
3233;Trientlgasse;7;Stadtulme;Ulmus 'Regal';06.11.2008;83470,3859999999;237287,227;11,4360560910001;47,269149252
3234;Josef-Wilberger-Straße;1;Purpurerle;Alnus spaethii;06.11.2008;83897,0954;238207,0101;11,441866152;47,2773666100001
3235;Dörrstraße;7;Purpurerle;Alnus spaethii;06.11.2008;83873,4716999996;238314,8837;11,4415741890001;47,278339729
3236;Josef-Wilberger-Straße;5;Stadtulme;Ulmus 'Regal';06.11.2008;83870,7585000005;238273,8532;11,4415306500001;47,2779710880001
3237;Dörrstraße;6;Stadtulme;Ulmus 'Regal';06.11.2008;83878,4705999997;238282,783299999;11,441634234;47,2780504130001
3238;Höhenstraße;29;Spitzahorn;Acer platanoides;;80314,5936000003;238976,0493;11,3946635570001;47,2847297200001
3239;Herzog-Otto-Straße;19;Holländische Linde;Tilia europaea;01.03.1993;80234,534;237366,028999999;11,3933170080001;47,2702603480001
3240;Herzog-Otto-Straße;20;Holländische Linde;Tilia europaea;01.03.1997;80240,8679999998;237376,700999999;11,3934026090001;47,2703555510001
3241;Herzog-Otto-Straße;21;Holländische Linde;Tilia europaea;01.03.1993;80247,3459999999;237387,307;11,3934901000001;47,2704501420001
3242;Arthur-Haidl-Promenade - Spiel- und Sportanlage;114;Schwarzerle;Alnus glutinosa;;79306,8940000003;236530,025;11,3809124150001;47,2628544250001
3243;Arthur-Haidl-Promenade - Spiel- und Sportanlage;115;Sandbirke;Betula pendula;;79311,1960000005;236536,132999999;11,3809703290001;47,2629088370001
3244;Arthur-Haidl-Promenade - Spiel- und Sportanlage;116;Stieleiche;Quercus robur;;79317,9890000001;236536,694;11,3810601700001;47,2629130640001
3245;Arthur-Haidl-Promenade - Spiel- und Sportanlage;117;Stieleiche;Quercus robur;;79321,1749999998;236531,563999999;11,3811013520001;47,2628665450001
3246;Pradl;65;Bergahorn;Acer pseudoplatanus;;82341,0400999999;235972,550000001;11,4208933250001;47,2574685120001
3247;Hans-Flöckinger-Promenade;119;Säulentulpenbaum;Liriodendron tulipifera 'Fastigiata';24.11.2017;78935,4885;235884,1731;11,3758920900001;47,25709077
3248;Pradl;72;Bergahorn;Acer pseudoplatanus;;82318,8795999996;236005,7984;11,4206067050001;47,2577702880001
3249;Arthur-Haidl-Promenade;258;Japanische Nelkenkirsche;Prunus serrulata 'Kanzan';24.11.2017;79003,5448000003;235989,964500001;11,3768097190001;47,2580340140001
3250;Pradl;77;Fichte;Picea abies;;82302,9484000001;236028,726;11,420400472;47,2579784700001
3251;Haller Straße - West;13;Sommerlinde;Tilia platyphyllos;;82393,5209999997;238266,445;11,422008421;47,2780911140001
3252;Haller Straße - West;14;Winterlinde;Tilia cordata;;82414,1600000001;238259,630999999;11,4222799010001;47,2780272510001
3253;Haller Straße - West;15;Gemeine Esche;Fraxinus excelsior;;82421,7359999996;238257,619999999;11,4223796430001;47,278008217
3254;Haller Straße - West;16;Sommerlinde;Tilia platyphyllos;;82431,5650000004;238250,569;11,4225082300001;47,277943576
3255;Haller Straße - West;17;Sommerlinde;Tilia platyphyllos;;82433,1270000003;238257,471999999;11,4225301420001;47,278005459
3256;Ing.-Etzel-Straße;104;Silberahorn;Acer saccharinum;;81386,9199999999;237764,029999999;11,4086153530001;47,2736981250001
3257;Ing.-Etzel-Straße;105;Silberahorn;Acer saccharinum;;81376,6699999999;237753,189999999;11,4084779460001;47,273601908
3258;Ing.-Etzel-Straße;107;Silberahorn;Acer saccharinum;;81358,8700000001;237734,93;11,40823943;47,273439894
3259;Innallee;1;Spitzahorn;Acer platanoides;;80155,2170000002;237393,955;11,3922740150001;47,270521155
3260;Herzog-Otto-Straße;30;Holländische Linde;Tilia europaea;01.03.1995;80286,21;237429,710000001;11,394011198;47,2708267390001
3261;Herzog-Otto-Straße;31;Holländische Linde;Tilia europaea;01.03.1994;80284,1909999996;237446,954;11,393987612;47,2709820630001
3262;Herzog-Otto-Straße;33;Holländische Linde;Tilia europaea;01.03.1995;80295,0450999998;237442,811100001;11,394130283;47,2709434820001
3263;Arthur-Haidl-Promenade;152;Gemeine Esche;Fraxinus excelsior;;79267,9380000001;236430,251;11,3803801270001;47,261961828
3264;Traklpark;38;Kirschpflaume;Prunus cerasifera;;81383,1809999999;238541,17;11,4087071810001;47,2806874840001
3265;Zapflerwiese;1;Spitzahorn;Acer platanoides;;81367,1799999997;238576,560000001;11,408502157;47,2810077290001
3266;Zapflerwiese;2;Spitzahorn;Acer platanoides;;81421,4800000004;238556,630000001;11,409216121;47,2808217790001
3267;Zapflerwiese;3;Roßkastanie;Aesculus hippocastanum;;81441,7599999998;238550,93;11,409483089;47,2807680080001
3268;Viktor-Dankl-Straße;22;Scheinakazie;Robinia pseudoacacia;;81436,4670000002;238147,755000001;11,4093398150001;47,2771428730001
3269;Viktor-Dankl-Straße;27;Scheinakazie;Robinia pseudoacacia;;81453,142;238149,586999999;11,4095604970001;47,2771572840001
3270;Viktor-Dankl-Straße;28;Bergahorn;Acer pseudoplatanus;;81547,2999999998;238254,85;11,4108238990001;47,2780922620001
3271;Viktor-Dankl-Straße;30;Bergahorn;Acer pseudoplatanus;;81577,3499999996;238229,68;11,4112164100001;47,277862181
3272;Viktor-Dankl-Straße;32;Gemeine Esche;Fraxinus excelsior;;81610,9100000001;238201,75;11,4116547980001;47,2776068420001
3273;Viktor-Franz-Hess-Straße;1;Roteiche;Quercus rubra;;76636,9979999997;236782,445;11,3456836140001;47,2654406920001
3274;Viktor-Franz-Hess-Straße;3;Roteiche;Quercus rubra;;76637,1560000004;236802,562000001;11,345689141;47,2656215910001
3275;Viktor-Franz-Hess-Straße;4;Roßkastanie;Aesculus hippocastanum;;76627,6310000001;236802,847999999;11,3455633490001;47,2656252720001
3276;Viktor-Franz-Hess-Straße;7;Roteiche;Quercus rubra;;76637,7699999996;236819,08;11,345700078;47,2657700710001
3277;Roßaupromenade;260;Bergahorn;Acer pseudoplatanus;01.05.1983;84031,2599999998;237229,810000001;11,443455687;47,2685615280001
3278;Roßaupromenade;261;Bergahorn;Acer pseudoplatanus;01.05.1983;84035,9000000004;237229,960000001;11,4435170190001;47,268562284
3279;Tschurtschenthalerstraße;29;Bergahorn;Acer pseudoplatanus;;80702,1600000001;237804,52;11,3995745830001;47,274146585
3280;Tschurtschenthalerstraße;30;Spitzahorn;Acer platanoides;;80709,3799999999;237804,01;11,3996698930001;47,274141113
3281;Tschurtschenthalerstraße;35;Bergahorn;Acer pseudoplatanus;;80729,9000000004;237794,460000001;11,399939315;47,2740527120001
3282;Tschurtschenthalerstraße;37;Bergahorn;Acer pseudoplatanus;;80737,9699999997;237801,99;11,4000473060001;47,2741194400001
3283;Beethovenstraße;6;Sandbirke;Betula pendula;;81452,0599999996;238023,050000001;11,4095231840001;47,2760194590001
3284;Bienerstraße;40;Gemeine Esche;Fraxinus excelsior;;81024,6699999999;237748,060000001;11,4038258850001;47,273599205
3285;Bienerstraße;46;Gemeine Esche;Fraxinus excelsior;;81058,1100000003;237750,939999999;11,4042682630001;47,2736209870001
3286;Bienerstraße;49;Gemeine Esche;Fraxinus excelsior;;81076,7400000002;237738,85;11,4045122420001;47,2735099660001
3287;Bienerstraße;53;Gemeine Esche;Fraxinus excelsior;;81093,2400000002;237744,75;11,4047313310001;47,2735609920001
3288;Burggraben;7;Kugelahorn;Acer platanoides 'Globosum';01.02.1994;80292,71;237023,210000001;11,3940242310001;47,267170229
3289;Claudiastraße;3;Blutahorn 'Crimson King';Acer platanoides 'Crimson King';;81117,1200000001;237796,619999999;11,4050562620001;47,274024522
3290;Claudiastraße;5;Blutahorn 'Crimson King';Acer platanoides 'Crimson King';;81118,3600000003;237816,609999999;11,4050762670001;47,274204141
3291;Claudiastraße;6;Blutahorn 'Crimson King';Acer platanoides 'Crimson King';01.08.1998;81118,9900000002;237826,75;11,4050864280001;47,274295254
3292;Claudiastraße;8;Blutahorn 'Crimson King';Acer platanoides 'Crimson King';;81121,9199999999;237868,609999999;11,4051327260001;47,2746713440001
3293;Claudiastraße;9;Blutahorn 'Crimson King';Acer platanoides 'Crimson King';;81122,5;237877,49;11,4051419990001;47,2747511320001
3294;Conradstraße;6;Bergahorn;Acer pseudoplatanus;;81081,6200000001;238065,970000001;11,4046359440001;47,2764511920001
3295;Conradstraße;8;Spitzahorn;Acer platanoides;;81068,4500000002;238091,380000001;11,4044665140001;47,276681329
3296;Kranebitter Allee;101;Winterlinde;Tilia cordata;;77432,1739999997;236563,9188;11,3561514310001;47,263382387
3297;Kranebitter Allee;105;Winterlinde;Tilia cordata;;77399,5094999997;236559,8299;11,355719191;47,2633494550001
3298;Kranebitter Allee;114;Winterlinde;Tilia cordata;;77332,2251000004;236551,235099999;11,354828807;47,2632800660001
3299;Kranebitter Allee;116;Winterlinde;Tilia cordata;;77315,3875000002;236549,3586;11,3546060400001;47,263265167
3300;Kranebitter Allee;120;Winterlinde;Tilia cordata;;77282,2907999996;236545,847100001;11,354168191;47,2632374730001
3301;Kranebitter Allee;122;Winterlinde;Tilia cordata;;77264,2249999996;236543,922;11,3539291900001;47,26322228
3302;Kranebitter Allee;177;Winterlinde;Tilia cordata;;76811,1050000004;236500,949999999;11,3479356140001;47,2628888360001
3303;Kranebitter Allee;178;Winterlinde;Tilia cordata;;76811,9500000002;236492,316;11,3479452980001;47,2628110890001
3304;Waltherpark;15;Hainbuche;Carpinus betulus;;80068,4890000001;237299,733999999;11,391111262;47,269684366
3305;Waltherpark;18;Stieleiche;Quercus robur;;80114,477;237323,872;11,391723196;47,269895847
3306;Arthur-Haidl-Promenade;153;Schwarzer Maulbeerbaum;Morus nigra;;79263,6059999997;236426,669;11,3803222650001;47,261930136
3307;Arthur-Haidl-Promenade;154;Bergahorn;Acer pseudoplatanus;;79271,534;236414,538000001;11,3804248530001;47,2618200850001
3308;Arthur-Haidl-Promenade;155;Bergahorn;Acer pseudoplatanus;;79266,4560000002;236405,16;11,3803561110001;47,2617363580001
3309;Arthur-Haidl-Promenade;156;Bergahorn;Acer pseudoplatanus;;79261,2149999999;236394,937999999;11,380285067;47,2616450610001
3310;Arthur-Haidl-Promenade;157;Bergahorn;Acer pseudoplatanus;;79255,6979999999;236385,323999999;11,3802104840001;47,2615592640001
3311;Arthur-Haidl-Promenade;159;Bergahorn;Acer pseudoplatanus;;79244,415;236366,971999999;11,3800581850001;47,2613955790001
3312;Arthur-Haidl-Promenade;166;Gemeine Esche;Fraxinus excelsior;;79243,4800000004;236420,112;11,3800552280001;47,2618735900001
3313;Arthur-Haidl-Promenade;168;Spitzahorn;Acer platanoides;01.02.1997;79241,4112;236421,7359;11,3800281850001;47,2618884440001
3314;Arthur-Haidl-Promenade;169;Spitzahorn;Acer platanoides;01.02.1996;79239,1689999998;236413,241;11,3799970620001;47,2618123170001
3315;Arthur-Haidl-Promenade;170;Spitzahorn;Acer platanoides;01.02.1997;79236,7819999997;236404,964;11,3799640650001;47,2617381680001
3316;Arthur-Haidl-Promenade;171;Spitzahorn;Acer platanoides;01.02.1997;79233,7229000004;236396,2447;11,379922111;47,261660121
3317;Widum Mühlau - Spielplatz;12;Vogelkirsche;Prunus avium;;81687,3099999996;239018,279999999;11,4128133600001;47,284940481
3318;Widum Mühlau - Spielplatz;14;Sommerlinde;Tilia platyphyllos;;81694,1699999999;239010,369999999;11,412902579;47,2848684940001
3319;Widum Mühlau - Spielplatz;15;Hainbuche;Carpinus betulus;;81698,8600000003;239011,49;11,4129647680001;47,284877984
3320;Widum Mühlau - Spielplatz;17;Hainbuche;Carpinus betulus;;81701,0300000003;239011,560000001;11,4129934600001;47,284878344
3321;Widum Mühlau - Spielplatz;18;Sommerlinde;Tilia platyphyllos;;81700,54;239007,17;11,412986183;47,2848389250001
3322;Traklpark;1;Hainbuche;Carpinus betulus;;81152,2719999999;238552,892999999;11,4056577970001;47,280821432
3323;Traklpark;4;Sandbirke;Betula pendula;;81156,3250000002;238552,471000001;11,405711281;47,280817137
3324;Sillufer - Nord;10;Platane;Platanus acerifolia;;81084,4400000004;236244,189999999;11,404343505;47,26006735
3325;Sillufer - Nord;11;Platane;Platanus acerifolia;;81083,8099999996;236233,43;11,4043332360001;47,2599706610001
3326;Steinbockweg;9;Dichtkronige Winterlinde;Tilia cordata 'Erecta';01.01.1994;77787,71;235933,82;11,360739111;47,257673835
3327;Beethovenstraße;10;Sandbirke;Betula pendula;;81470,4292000001;238043,0417;11,4097695520001;47,276196972
3328;Beethovenstraße;12;Sandbirke;Betula pendula;;81478,7052999996;238051,374;11,4098804290001;47,2762708800001
3329;Beethovenstraße;13;Sandbirke;Betula pendula;;81482,6113999998;238055,428300001;11,4099327820001;47,2763068570001
3330;Gumppstraße;18;Japanische Nelkenkirsche;Prunus serrulata 'Kanzan';;82166,8449999997;236960,806;11,4187735030001;47,2663777500001
3331;Gumppstraße;19;Japanische Nelkenkirsche;Prunus serrulata 'Kanzan';;82177,9230000004;236964,047;11,4189204560001;47,266405514
3332;Gumppstraße;20;Japanische Nelkenkirsche;Prunus serrulata 'Kanzan';;82187,4649999999;236966,630999999;11,4190469950001;47,2664275610001
3333;Gumppstraße;21;Japanische Nelkenkirsche;Prunus serrulata 'Kanzan';;82200,6053999998;236969,3662;11,4192211020001;47,2664505180001
3334;Gumppstraße;24;Japanische Nelkenkirsche;Prunus serrulata 'Kanzan';01.01.1996;82222,8590000002;236974,279999999;11,4195160100001;47,2664919280001
3335;Gumppstraße;85;Trauerweide;Salix alba 'Tristis';;82235,102;236989,390000001;11,4196805330001;47,266626284
3336;Gumppstraße;28;Stieleiche;Quercus robur;;82260,5020000003;237008,300000001;11,4200195800001;47,2667931700001
3337;Ing.-Etzel-Straße;16;Spitzahorn;Acer platanoides;;81268,6399999997;237696,75;11,4070402580001;47,2731076860001
3338;Ing.-Etzel-Straße;18;Scheinakazie;Robinia pseudoacacia;;81293,9900000002;237719,470000001;11,407379339;47,2733088790001
3339;Ing.-Etzel-Straße;20;Scheinakazie;Robinia pseudoacacia;;81300,8200000003;237726,6;11,4074708800001;47,2733721560001
3340;Franz-Gschnitzer-Promenade;80;Bergahorn;Acer pseudoplatanus;;79365,6169999996;236351,612199999;11,381656605;47,2612428470001
3341;General-Eccher-Straße;16;Scheinakazie;Robinia pseudoacacia;;82042,9803999998;238102,7459;11,4173462080001;47,276662759
3342;Arthur-Haidl-Promenade - Spiel- und Sportanlage;92;Stieleiche;Quercus robur;;79349,6490000002;236570,643999999;11,3814844380001;47,2632145680001
3343;Arthur-Haidl-Promenade;93;Bergahorn;Acer pseudoplatanus;;79353,4639999997;236575,868000001;11,3815357620001;47,2632610890001
3344;Arthur-Haidl-Promenade;95;Bergahorn;Acer pseudoplatanus;20.04.2003;79343,023;236599,705;11,3814020470001;47,263476718
3345;Arthur-Haidl-Promenade;96;Holzapfel;Malus sylvestris;;79342,227;236583,325999999;11,381388631;47,2633295150001
3346;Arthur-Haidl-Promenade - Spiel- und Sportanlage;97;Gemeine Esche;Fraxinus excelsior;;79326,2750000004;236571,418;11,3811757820001;47,2632243460001
3347;Arthur-Haidl-Promenade - Spiel- und Sportanlage;99;Sandbirke;Betula pendula;;79323,6770000001;236567,288000001;11,381140729;47,2631875170001
3348;Arthur-Haidl-Promenade - Spiel- und Sportanlage;101;Rotbuche;Fagus sylvatica;;79332,324;236564,700999999;11,3812545060001;47,2631632100001
3349;Arthur-Haidl-Promenade - Spiel- und Sportanlage;103;Bergahorn;Acer pseudoplatanus;;79346,5180000002;236552,628;11,3814398850001;47,2630529240001
3350;Arthur-Haidl-Promenade;104;Bergahorn;Acer pseudoplatanus;;79348,9800000004;236542,501;11,381470617;47,2629615530001
3351;Arthur-Haidl-Promenade;105;Bergahorn;Acer pseudoplatanus;;79343,6569999997;236533,309;11,3813986680001;47,2628795290001
3352;Arthur-Haidl-Promenade;106;Bergahorn;Acer pseudoplatanus;;79337,9510000004;236525,1;11,3813218340001;47,2628063920001
3353;Arthur-Haidl-Promenade - Spiel- und Sportanlage;109;Roßkastanie;Aesculus hippocastanum;;79331,0109999999;236529,456;11,3812309210001;47,262846402
3354;Arthur-Haidl-Promenade - Spiel- und Sportanlage;110;Holländische Linde;Tilia europaea;;79330,5410000002;236549,887;11,3812283290001;47,2630301990001
3355;Arthur-Haidl-Promenade - Spiel- und Sportanlage;112;Sandbirke;Betula pendula;;79304,8439999996;236539,188999999;11,3808869550001;47,2629370860001
3356;Egger-Lienz-Straße;103;Platane;Platanus acerifolia;;79175,9620000003;235613,741;11,379020858;47,2546298460001
3357;Egger-Lienz-Straße;104;Platane;Platanus acerifolia;;79192,6969999997;235629,077;11,3792446160001;47,2547657540001
3358;Egger-Lienz-Straße;105;Platane;Platanus acerifolia;;79182,8990000002;235625,537;11,3791145700001;47,254735096
3359;Egger-Lienz-Straße;106;Platane;Platanus acerifolia;;79173,4210000001;235622,051999999;11,3789887620001;47,254704894
3360;Egger-Lienz-Straße;107;Platane;Platanus acerifolia;;79163,9749999996;235618,744999999;11,378863407;47,2546762890001
3361;Egger-Lienz-Straße;109;Platane;Platanus acerifolia;;79133,3049999997;235607,601;11,3784563250001;47,2545797550001
3362;Huttererpark - Spiel- und Sportanlage;15;Silberahorn;Acer saccharinum;;80800,3200000003;238253,24;11,4009525880001;47,2781699340001
3363;Franz-Greiter-Promenade;14;Trauerweide;Salix alba 'Tristis';;80746,4299999997;238253,130000001;11,4002404330001;47,2781755610001
3364;Huttererpark;1;Gemeine Esche;Fraxinus excelsior;;80758,54;238240,050000001;11,400398103;47,2780564440001
3365;Huttererpark;3;Silberweide;Salix alba;;80767,4800000004;238226,18;11,4005137400001;47,277930612
3366;Huttererpark;4;Gemeine Esche;Fraxinus excelsior;;80769,6699999999;238213,93;11,4005404700001;47,2778201780001
3367;Huttererpark;5;Gemeine Esche;Fraxinus excelsior;;80770,21;238214,720000001;11,4005477480001;47,277827216
3368;Huttererpark;6;Gemeine Esche;Fraxinus excelsior;;80770,8099999996;238215,26;11,4005557740001;47,2778319990001
3369;Huttererpark;7;Gemeine Esche;Fraxinus excelsior;;80771,7400000002;238216,02;11,4005682010001;47,277838719
3370;Huttererpark;8;Gemeine Esche;Fraxinus excelsior;;80778,7999999998;238217,27;11,4006617210001;47,277849094
3371;Haller Straße Promenade;88;Schwedische Mehlbeere;Sorbus intermedia;;82672,1660000002;238109,02;11,4256615050001;47,2766404320001
3372;Haller Straße - West;23;Silberlinde;Tilia tomentosa;;82637,3039999995;238147,776000001;11,4252079860001;47,2769933450001
3373;Haller Straße - West;25;Krimlinde;Tilia euchlora;;82641,3020000001;238176,824999999;11,4252661780001;47,2772540820001
3374;Haller Straße - West;26;Silberlinde;Tilia tomentosa;;82663,6579999998;238131,268999999;11,4255531860001;47,276841587
3375;Haller Straße - West;27;Sommerlinde;Tilia platyphyllos;;82678,5590000004;238122,404999999;11,4257484540001;47,2767600000001
3376;Herzog-Otto-Straße;2;Holländische Linde;Tilia europaea;01.03.1993;80108,4670000002;237173,868000001;11,3916169670001;47,2685475690001
3377;Herzog-Otto-Straße;4;Holländische Linde;Tilia europaea;;80138,4270000001;237207,455;11,392018813;47,268845975
3378;Herzog-Otto-Straße;5;Holländische Linde;Tilia europaea;;80145,1109999996;237218,007999999;11,392109012;47,2689400660001
3379;Herzog-Otto-Straße;6;Holländische Linde;Tilia europaea;01.03.1993;80151,4539999999;237228,361;11,39219467;47,2690324000001
3380;Wiesele - Spielplatz;7;Holländische Linde;Tilia europaea;01.03.1993;80505,9831999997;238093,9405;11,3970344030001;47,2767734110001
3381;Wiesele;54;Holländische Linde;Tilia europaea;;80499,8377999999;238068,2371;11,3969485760001;47,276543008
3382;Wiesele;53;Holländische Linde;Tilia europaea;01.03.1993;80548,8811999997;238176,4406;11,3976161080001;47,2775100950001
3383;Herzog-Otto-Straße;11;Holländische Linde;Tilia europaea;01.03.1993;80184,1289999997;237281,433;11,3926358830001;47,2695057050001
3384;Herzog-Otto-Straße;12;Holländische Linde;Tilia europaea;01.03.1993;80190,4239999997;237291,982999999;11,3927209440001;47,269599816
3385;Herzog-Otto-Straße;13;Holländische Linde;Tilia europaea;01.03.1993;80196,5930000003;237302,179;11,392804277;47,2696907590001
3386;Herzog-Otto-Straße;16;Holländische Linde;Tilia europaea;01.03.1993;80217,8669999996;237338,006999999;11,3930917750001;47,270010373
3387;Steinbockweg;11;Dichtkronige Winterlinde;Tilia cordata 'Erecta';01.01.1993;77800,6399999997;235973,050000001;11,3609167200001;47,2580251130001
3388;Steinbockweg;12;Dichtkronige Winterlinde;Tilia cordata 'Erecta';01.01.1994;77806,46;235990,800000001;11,3609966810001;47,2581840560001
3389;Steinbockweg;14;Dichtkronige Winterlinde;Tilia cordata 'Erecta';01.01.1994;77818,6799999997;236026,859999999;11,361164364;47,2585069090001
3390;Sillpromenade;31;Roßkastanie;Aesculus hippocastanum;;81230,6699999999;237165,02;11,4064421300001;47,2683304650001
3391;Stadtpark Rapoldi;246;Feldulme;Ulmus minor;;81226,5099999998;237143,289999999;11,406383228;47,268135558
3392;Stadtpark Rapoldi;247;Roßkastanie;Aesculus hippocastanum;;81222,0099999998;237150,25;11,4063250350001;47,2681987050001
3393;Stadtpark Rapoldi;248;Gewöhnliche Eibe;Taxus baccata;;81219,5499999998;237135,84;11,4062899210001;47,268069418
3394;Stadtpark Rapoldi;251;Vogelkirsche;Prunus avium;;81212,1500000004;237134,390000001;11,4061918890001;47,268057291
3395;Stadtpark Rapoldi;250;Winterlinde;Tilia cordata;;81215,46;237131,5;11,4062350970001;47,2680308920001
3396;Stadtpark Rapoldi;252;Gemeine Esche;Fraxinus excelsior;;81210,9400000004;237132,289999999;11,4061755220001;47,268038555
3397;Stadtpark Rapoldi;254;Gemeine Esche;Fraxinus excelsior;;81208,2800000003;237134,720000001;11,406140818;47,2680607360001
3398;Stadtpark Rapoldi;253;Gleditschie;Gleditsia triacanthos;;81214,8300000001;237127,720000001;11,406226088;47,2679969760001
3399;Stadtpark Rapoldi;255;Silberpappel;Populus alba;;81211,2000000002;237120,07;11,4061767420001;47,2679286270001
3400;Stadtpark Rapoldi;256;Gemeine Esche;Fraxinus excelsior;;81209,1299999999;237128;11,4061508300001;47,268000197
3401;Stadtpark Rapoldi;257;Scheinakazie;Robinia pseudoacacia;;81203,8499999996;237119,189999999;11,4060794740001;47,267921619
3402;Stadtpark Rapoldi;258;Eingriffeliger Weißdorn;Crataegus monogyna;;81204,0300000003;237119,380000001;11,406081886;47,2679233060001
3403;Resselstraße;63;Spitzahorn;Acer platanoides;13.10.2008;81703,148;235847,146;11,4124443040001;47,2564202
3404;Haller Straße - West;122;Stadtlinde;Tilia cordata 'Greenspire';12.11.2008;81775,0851999996;238456,543099999;11,4138708080001;47,279877834
3405;Etrichgasse;7;Säulenamberbaum 'Paarl';Liquidambar styraciflua 'Paarl';11.11.2008;83160,2759999996;236949,346799999;11,4318961340001;47,2661499370001
3406;Kärntnerpark;106;Spitzahorn;Acer platanoides;;81882,477;238056,52;11,415216838;47,2762670390001
3407;Dreiheiligenstraße;14;Scheinakazie;Robinia pseudoacacia;01.10.1995;81294,1799999997;237296,51;11,4073050910001;47,269505129
3408;Dr.-Ferdinand-Kogler-Straße;1;Dichtkronige Winterlinde;Tilia cordata 'Erecta';01.01.1997;82711,6509999996;236511,664999999;11,4258883400001;47,262270362
